no_faktur,kode_barang,deskripsi,jumlah,tanggal_faktur,harga_satuan,id_pelanggan,provinsi
569493,23256,CHILDRENS CUTLERY SPACEBOY ,4,2011-10-04 13:35:00,4150.0,13317.0,Nusa Tenggara Barat
564303,22745,POPPY'S PLAYHOUSE BEDROOM ,6,2011-08-24 12:04:00,2100.0,16042.0,Papua
563712,POST,POSTAGE,2,2011-08-18 15:44:00,18000.0,12680.0,Maluku Utara
566314,84692,REGENCY CAKESTAND 3 TIER,25,2011-09-12 09:57:00,420.0,15358.0,Banten
562717,22654,DELUXE SEWING KIT ,1,2011-08-08 15:42:00,11630.0,nan,Bangka Belitung
563195,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,1,2011-08-12 16:36:00,5790.0,nan,Jwa Tengah
580730,23199,JUMBO BAG APPLES,1,2011-12-05 17:28:00,4130.0,nan,Nusa Tenggara Timur
556961,22953,BIRTHDAY PARTY CORDON BARRIER TAPE,12,2011-06-16 09:34:00,1250.0,16276.0,Kepulauan Riau
580983,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-12-06 16:26:00,5790.0,nan,Sulawes Selatan
542519,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,2011-01-28 12:19:00,850.0,15159.0,Jambi
565614,71053,WHITE METAL LANTERN,3,2011-09-05 15:20:00,3750.0,17309.0,Kalimantan Timur
548749,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,2011-04-04 12:29:00,1490.0,13004.0,Papua Pegunungan
537889,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2010-12-09 10:04:00,1250.0,13319.0,Kalimantan Selatan
575976,22555,PLASTERS IN TIN STRONGMAN,1,2011-11-13 13:26:00,1650.0,15271.0,Bengkulu
552869,16161U,WRAP SUKI AND FRIENDS,25,2011-05-12 08:41:00,420.0,15106.0,Sulawesi Barat
563771,85114C,REGENCY CAKESTAND 3 TIER,9,2011-08-19 11:17:00,1650.0,17841.0,Dki Jakarta
579187,22382,LUNCH BAG SPACEBOY DESIGN ,1,2011-11-28 15:31:00,4130.0,nan,Di Yogyakarta
555110,20719,WOODLAND CHARLOTTE BAG,1,2011-05-31 14:34:00,850.0,17841.0,Papua Barat
574328,23313,VINTAGE CHRISTMAS BUNTING,50,2011-11-04 09:05:00,4150.0,13081.0,Gorontalo
555845,22523,CHILDS GARDEN FORK PINK,1,2011-06-07 13:19:00,850.0,17015.0,Papua Pegunungan
542255,22496,SET OF 2 ROUND TINS DUTCH CHEESE,1,2011-01-26 16:43:00,5790.0,nan,Kalimantan Timur
544836,22919,HERB MARKER MINT,12,2011-02-24 10:25:00,650.0,17613.0,Sumatera Barat
579196,23265,SET OF 3 WOODEN TREE DECORATIONS,10,2011-11-28 15:54:00,2460.0,14096.0,Kalimantan Tengah
578508,23290,SPACEBOY CHILDRENS BOWL,2,2011-11-24 13:06:00,1250.0,16892.0,Sulawesi Tenggara
576617,23515,EMBROIDERED RIBBON REEL DAISY ,3,2011-11-15 16:57:00,4130.0,nan,Aceh
549321,21231,SWEETHEART CERAMIC TRINKET BOX,12,2011-04-08 10:19:00,1250.0,14243.0,Nusa Tenggara Timur
569372,85032D,YULETIDE IMAGES GIFT WRAP SET,1,2011-10-03 16:04:00,1630.0,nan,Jambi
544286,21361,LOVE LARGE WOOD LETTERS ,2,2011-02-17 12:29:00,12750.0,13151.0,Sulawesi Tenggara
573334,23084,RABBIT NIGHT LIGHT,24,2011-10-30 11:35:00,1790.0,12912.0,Kalimantn Barat
573579,23198,PANTRY MAGNETIC  SHOPPING LIST,2,2011-10-31 14:19:00,1450.0,15033.0,Sulawesi Tenggara
566922,22662,LUNCH BAG DOLLY GIRL DESIGN,1,2011-09-15 14:58:00,1650.0,16156.0,Gorontalo
554512,22921,HERB MARKER CHIVES ,1,2011-05-24 15:54:00,1630.0,nan,Bengkulu
564743,23002,TRAVEL CARD WALLET SKULLS,1,2011-08-28 15:17:00,420.0,14606.0,Papua Barat Daya
544812,22960,JAM MAKING SET WITH JARS,2,2011-02-23 15:58:00,8290.0,nan,Kalimantan Timur
545667,82582,AREA PATROLLED METAL SIGN,1,2011-03-04 16:07:00,4130.0,nan,Sulawes Selatan
553707,22059,CERAMIC STRAWBERRY DESIGN MUG,24,2011-05-18 15:26:00,1490.0,16843.0,Kalimantan Tengah
573288,23581,JUMBO BAG PAISLEY PARK,10,2011-10-28 14:42:00,2080.0,14194.0,Bali
547664,21257,VICTORIAN SEWING BOX MEDIUM,1,2011-03-24 13:16:00,7950.0,13069.0,Kalimantan Timur
540352,21620,SET OF 4 ROSE BOTANICAL CANDLES,1,2011-01-06 14:27:00,2510.0,nan,Maluku Utara
552520,22906,12 MESSAGE CARDS WITH ENVELOPES,1,2011-05-09 16:34:00,3290.0,nan,Banten
552232,48129,DOORMAT TOPIARY,1,2011-05-06 15:54:00,15790.0,nan,Kalimantan Selatan
556080,21668,RED STRIPE CERAMIC DRAWER KNOB,1,2011-06-08 15:21:00,2460.0,nan,Kalimantan Tengah
545066,21468,BUTTERFLY CROCHET FOOD COVER,1,2011-02-27 14:44:00,3750.0,13610.0,Jawa Timur
568222,22865,HAND WARMER OWL DESIGN,12,2011-09-26 10:06:00,2100.0,16603.0,Jambi
552824,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,2011-05-11 13:16:00,1650.0,14056.0,Papua Pegunungan
578347,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,1,2011-11-24 09:26:00,5790.0,nan,Jawa Timur
572224,22942,REGENCY CAKESTAND 3 TIER,2,2011-10-21 13:46:00,8500.0,16558.0,Sulawesi Tengah
571745,23157,SET OF 6 NATIVITY MAGNETS ,12,2011-10-19 10:48:00,2080.0,14911.0,Kalimantan Timur
564835,21648,ASSORTED TUTTI FRUTTI SMALL PURSE,3,2011-08-30 12:31:00,2460.0,nan,Sulawesi Utara
553899,22423,REGENCY CAKESTAND 3 TIER,16,2011-05-19 17:25:00,10950.0,14292.0,Gorontalo
555930,20711,JUMBO BAG TOYS ,10,2011-06-08 08:26:00,2080.0,14745.0,Dki Jakarta
543732,85150,LADIES & GENTLEMEN METAL SIGN,1,2011-02-11 12:02:00,4960.0,nan,Kepulauan Riau
555397,46776F,WOVEN ROSE GARDEN CUSHION COVER ,6,2011-06-02 17:26:00,4130.0,nan,Kalimantan Selatan
576600,21868,POTTING SHED TEA MUG,1,2011-11-15 15:08:00,1650.0,18181.0,Kalimantan Tengah
551315,21166,COOK WITH WINE METAL SIGN ,48,2011-04-27 15:08:00,1850.0,17725.0,Maluku Utara
557315,22117,METAL SIGN HER DINNER IS SERVED ,1,2011-06-19 16:02:00,2950.0,15535.0,Aceh
577768,22599,CHRISTMAS MUSICAL ZINC STAR,1,2011-11-21 15:18:00,830.0,nan,Sulawes Selatan
555861,85099F,JUMBO BAG STRAWBERRY,20,2011-06-07 14:27:00,2080.0,12990.0,Sumatera Utara
560937,22544,MINI JIGSAW SPACEBOY,1,2011-07-22 10:52:00,420.0,17920.0,Kalimantan Utara
578519,22629,SPACEBOY LUNCH BOX ,1,2011-11-24 13:56:00,1950.0,14591.0,Sumatera Barat
566891,85049A,TRADITIONAL CHRISTMAS RIBBONS,12,2011-09-15 13:51:00,1250.0,14894.0,Kalimantan Utara
574663,23456,MEDIUM PARLOUR PICTURE FRAME ,2,2011-11-06 12:04:00,4150.0,13527.0,Papua Pegunungan
571291,82494L,WOODEN FRAME ANTIQUE WHITE ,2,2011-10-16 15:44:00,2950.0,13610.0,Nusa Tenggara Timur
558102,23237,SET OF 4 KNICK KNACK TINS LEAVES ,1,2011-06-26 14:06:00,4150.0,17372.0,Kalimantan Timur
568044,22594,CHRISTMAS GINGHAM TREE,1,2011-09-23 12:10:00,850.0,15763.0,Bangka Belitung
571797,23311,VINTAGE CHRISTMAS STOCKING ,2,2011-10-19 11:41:00,4960.0,nan,Sumatera Selatan
565378,22327,ROUND SNACK BOXES SET OF 4 SKULLS,4,2011-09-02 15:16:00,6630.0,nan,Sulawesi Tengah
557057,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,24,2011-06-16 14:46:00,1250.0,16843.0,Maluku
542393,20983,12 PENCILS TALL TUBE RED RETROSPOT,2,2011-01-27 15:02:00,850.0,18125.0,Papua Barat
561658,23012,GLASS APOTHECARY BOTTLE PERFUME,1,2011-07-28 16:06:00,3950.0,12743.0,Riau
547122,22115,METAL SIGN EMPIRE TEA,1,2011-03-21 11:52:00,2950.0,17678.0,Jwa Tengah
547488,22631,CIRCUS PARADE LUNCH BOX ,3,2011-03-23 11:30:00,1950.0,13821.0,Sumatera Selatan
549525,22270,HAPPY EASTER HANGING DECORATION,1,2011-04-08 15:44:00,7460.0,nan,Papua Tengah
545717,84997a,CHILDRENS CUTLERY POLKADOT GREEN ,1,2011-03-07 10:15:00,8290.0,nan,Jawa Timur
546017,22984,CARD GINGHAM ROSE ,12,2011-03-08 17:23:00,420.0,14507.0,Papua Pegunungan
538182,22695,WICKER WREATH SMALL,3,2010-12-10 10:18:00,1450.0,17827.0,Nusa Tenggara Barat
576329,23426,METAL SIGN DROP YOUR PANTS,1,2011-11-14 15:22:00,5790.0,nan,Sulawesi Utara
575846,21677,HEARTS  STICKERS,12,2011-11-11 12:07:00,850.0,17364.0,Kalimantan Tengah
C568799,M,Manual,1,2011-09-29 10:34:00,90000.0,17450.0,Bengkulu
565594,22712,CARD DOLLY GIRL ,12,2011-09-05 14:11:00,420.0,13510.0,Sulawesi Tenggara
576778,22737,RIBBON REEL CHRISTMAS PRESENT ,3,2011-11-16 13:24:00,1650.0,16085.0,Bengkulu
547964,85093,CANDY SPOT EGG WARMER HARE,5,2011-03-28 15:45:00,830.0,nan,Jawa Barat
573776,37449,CERAMIC CAKE STAND + HANGING CAKES,2,2011-11-01 10:32:00,9950.0,13468.0,Maluku
580664,23296,SET OF 6 TEA TIME BAKING CASES,2,2011-12-05 14:03:00,1250.0,15097.0,Bengkulu
566446,21846,PINK DIAMANTE PEN IN GIFT BOX,1,2011-09-12 15:40:00,8290.0,nan,Papua
559816,21579,LOLITA  DESIGN  COTTON TOTE BAG,1,2011-07-12 16:11:00,1630.0,nan,Gorontalo
579777,90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,1,2011-11-30 15:13:00,3730.0,nan,Kalimantn Barat
568204,23295,SET OF 12 MINI LOAF BAKING CASES,8,2011-09-25 15:25:00,830.0,13670.0,Gorontalo
556207,20677,PINK POLKADOT BOWL,8,2011-06-09 13:50:00,1250.0,17372.0,Kalimantan Selatan
577768,22992,REVOLVER WOODEN RULER ,2,2011-11-21 15:18:00,4130.0,nan,Sulawesi Tenggara
562222,23171,REGENCY TEA PLATE GREEN ,12,2011-08-03 14:33:00,1650.0,18073.0,Kepulauan Riau
570179,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-10-07 14:27:00,1250.0,17509.0,Sulawesi Tengah
541830,22427,ENAMEL FLOWER JUG CREAM,1,2011-01-21 17:09:00,11630.0,nan,Kalimantan Selatan
571505,85040A,S/4 PINK FLOWER CANDLES IN BOWL,24,2011-10-17 15:19:00,1650.0,17244.0,Di Yogyakarta
571675,22865,HAND WARMER OWL DESIGN,12,2011-10-18 13:26:00,2100.0,13700.0,Nusa Tenggara Barat
556937,21213,PACK OF 72 SKULL CAKE CASES,24,2011-06-15 16:05:00,550.0,17716.0,Aceh
580983,21417,COCKLE SHELL DISH,1,2011-12-06 16:26:00,4130.0,nan,Sumatera Utara
556539,22607,WOODEN ROUNDERS GARDEN SET ,2,2011-06-13 12:44:00,9950.0,13589.0,Jambi
568690,23551,PACK OF 12 PAISLEY PARK TISSUES ,12,2011-09-28 14:43:00,390.0,16332.0,Papua Tengah
566213,22748,POPPY'S PLAYHOUSE KITCHEN,6,2011-09-09 15:09:00,2100.0,14895.0,Sumatera Selatan
580115,23569,TRADTIONAL ALPHABET STAMP SET,1,2011-12-01 16:22:00,10790.0,nan,Lampung
571274,21742,LARGE ROUND WICKER PLATTER ,2,2011-10-16 12:25:00,5950.0,16934.0,Banten
576644,23198,PANTRY MAGNETIC  SHOPPING LIST,1,2011-11-16 10:01:00,3290.0,nan,Kalimantan Selatan
544970,22690,DOORMAT HOME SWEET HOME BLUE ,2,2011-02-25 11:33:00,7950.0,13362.0,Sulawesi Utara
575138,23349,ROLL WRAP VINTAGE CHRISTMAS,5,2011-11-08 15:24:00,2460.0,nan,Maluku
544910,22192,BLUE DINER WALL CLOCK,2,2011-02-24 14:32:00,8500.0,16072.0,Bengkulu
545687,22621,TRADITIONAL KNITTING NANCY,3,2011-03-06 12:20:00,1450.0,17769.0,Sumatera Utara
540859,22906,12 MESSAGE CARDS WITH ENVELOPES,1,2011-01-12 10:58:00,1650.0,17965.0,Sumatera Selatan
556964,22196,SMALL HEART MEASURING SPOONS,12,2011-06-16 09:46:00,850.0,16145.0,Kalimantan Selatan
557221,22653,BUTTON BOX ,1,2011-06-17 13:01:00,1950.0,16869.0,Bangka Belitung
580526,23295,SET OF 12 MINI LOAF BAKING CASES,8,2011-12-04 15:18:00,830.0,16535.0,Aceh
543907,22379,RECYCLING BAG RETROSPOT ,1,2011-02-14 12:16:00,2100.0,17346.0,Di Yogyakarta
577411,22624,IVORY KITCHEN SCALES,1,2011-11-20 11:00:00,8500.0,17387.0,Kalimantan Tengah
536532,21870,I CAN ONLY PLEASE ONE PERSON MUG,24,2010-12-01 13:24:00,1250.0,12433.0,Kepulauan Riau
C544635,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-02-22 11:04:00,1250.0,18257.0,Papua Tengah
C553866,37370,REGENCY CAKESTAND 3 TIER,1,2011-05-19 14:14:00,1250.0,14620.0,Jwa Tengah
578513,22865,HAND WARMER OWL DESIGN,12,2011-11-24 13:32:00,2100.0,16609.0,Kepulauan Riau
551056,21588,RETROSPOT GIANT TUBE MATCHES,1,2011-04-26 11:51:00,2550.0,16442.0,Lampung
576560,85032B,BLOSSOM IMAGES GIFT WRAP SET,1,2011-11-15 13:21:00,650.0,12877.0,Kalimantn Barat
552639,21704,BAG 250g SWIRLY MARBLES,12,2011-05-10 13:18:00,850.0,15134.0,Papua Selatan
577791,22979,PANTRY WASHING UP BRUSH,12,2011-11-21 16:36:00,1450.0,17100.0,Sulawesi Barat
C555600,23204,CHARLOTTE BAG APPLES DESIGN,1,2011-06-06 11:17:00,850.0,12633.0,Jwa Tengah
575930,46776C,WOVEN FROST CUSHION COVER,2,2011-11-11 17:58:00,4130.0,nan,Kalimantan Selatan
577859,35833P,4 PINK FLOCK CHRISTMAS BALLS,1,2011-11-22 11:24:00,1250.0,14534.0,Sulawes Selatan
550633,22297,HEART IVORY TRELLIS SMALL,1,2011-04-19 14:57:00,1250.0,17449.0,Bangka Belitung
555924,20723,STRAWBERRY CHARLOTTE BAG,2,2011-06-07 17:12:00,1630.0,nan,Aceh
538107,22553,PLASTERS IN TIN SKULLS,12,2010-12-09 15:21:00,1650.0,12826.0,Jwa Tengah
571937,23348,CHILDRENS TOY COOKING UTENSIL SET,6,2011-10-20 09:28:00,2080.0,14911.0,Kalimantan Selatan
554617,22384,LUNCH BAG PINK POLKADOT,1,2011-05-25 11:21:00,1650.0,14593.0,Kepulauan Riau
579148,22273,FELTCRAFT DOLL MOLLY,3,2011-11-28 13:20:00,2950.0,17523.0,Papua
570863,23301,GARDENERS KNEELING PAD KEEP CALM ,12,2011-10-12 15:39:00,1650.0,15144.0,Lampung
539835,22650,CERAMIC PIRATE CHEST MONEY BANK,12,2010-12-22 13:39:00,1450.0,16477.0,Sulawes Selatan
578703,72131,COLUMBIAN CANDLE RECTANGLE,4,2011-11-25 11:02:00,1950.0,17385.0,Jambi
549129,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,2011-04-06 14:53:00,2950.0,17042.0,Jwa Tengah
544459,22620,4 TRADITIONAL SPINNING TOPS,6,2011-02-20 13:52:00,1250.0,17838.0,Papua Tengah
546008,85204,HANGING WOOD AND FELT FLOWER,1,2011-03-08 15:43:00,420.0,nan,Sulawesi Barat
555150,22429,ENAMEL MEASURING JUG CREAM,1,2011-05-31 15:53:00,8290.0,nan,Bali
559506,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,3,2011-07-08 15:17:00,1630.0,nan,Sulawesi Barat
557621,23118,PARISIENNE JEWELLERY DRAWER ,4,2011-06-21 14:00:00,7500.0,12444.0,Maluku Utara
579167,22644,CERAMIC CHERRY CAKE MONEY BANK,8,2011-11-28 14:06:00,1450.0,16800.0,Maluku
C567716,22429,ENAMEL MEASURING JUG CREAM,1,2011-09-22 10:16:00,4250.0,14543.0,Lampung
563929,23238,SET OF 4 KNICK KNACK TINS LONDON ,1,2011-08-21 15:35:00,4150.0,15031.0,Bengkulu
566264,22488,NATURAL SLATE RECTANGLE CHALKBOARD,3,2011-09-11 13:07:00,1650.0,14606.0,Papua Selatan
571676,21987,PACK OF 6 SKULL PAPER CUPS,2,2011-10-18 13:29:00,650.0,16910.0,Sulawesi Tenggara
576092,22396,MAGNETS PACK OF 4 RETRO PHOTO,24,2011-11-14 09:00:00,390.0,18263.0,Kalimantan Tengah
541800,22894,TABLECLOTH RED APPLES DESIGN ,4,2011-01-21 14:38:00,8500.0,15235.0,Kalimantan Utara
554993,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-05-29 14:13:00,9950.0,17051.0,Kalimantan Tengah
578950,72800B,REGENCY CAKESTAND 3 TIER,1,2011-11-27 14:40:00,2550.0,17885.0,Kepulauan Riau
566581,22696,WICKER WREATH LARGE,3,2011-09-13 13:47:00,1950.0,16081.0,Di Yogyakarta
577297,23166,MEDIUM CERAMIC TOP STORAGE JAR,2,2011-11-18 12:48:00,1250.0,14593.0,Sumatera Barat
537237,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,31,2010-12-06 09:58:00,5910.0,nan,Sulawes Selatan
567670,23152,IVORY SWEETHEART WIRE LETTER RACK ,1,2011-09-21 15:32:00,7460.0,nan,Dki Jakarta
572843,23283,DOORMAT VINTAGE LEAF,4,2011-10-26 12:06:00,8250.0,14315.0,Maluku Utara
545999,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,2011-03-08 14:44:00,2100.0,13089.0,Di Yogyakarta
560701,20728,LUNCH BAG CARS BLUE,1,2011-07-20 12:45:00,1650.0,16729.0,Maluku Utara
563699,47566,PARTY BUNTING,8,2011-08-18 13:47:00,4950.0,13381.0,Maluku Utara
547964,84596L,BISCUITS SMALL BOWL LIGHT BLUE,1,2011-03-28 15:45:00,830.0,nan,Sumatera Selatan
554104,23206,LUNCH BAG APPLE DESIGN,10,2011-05-22 14:03:00,1650.0,12705.0,Gorontalo
548894,22247,BUNNY DECORATION MAGIC GARDEN,2,2011-04-04 16:01:00,1630.0,nan,Sulawesi Utara
578067,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,1,2011-11-22 15:43:00,830.0,nan,Kalimantan Timur
566221,20931,BLUE POT PLANT CANDLE ,1,2011-09-09 16:13:00,7460.0,nan,Bangka Belitung
538841,21354,TOAST ITS - BEST MUM,1,2010-12-14 13:11:00,1250.0,16899.0,Jawa Timur
543273,47420,ASSORTED COLOUR SUCTION CUP HOOK,2,2011-02-06 11:29:00,190.0,16456.0,Sumatera Utara
538077,20681,PINK POLKADOT CHILDRENS UMBRELLA,1,2010-12-09 14:19:00,3250.0,14667.0,Sumatera Utara
537642,20828,GLITTER BUTTERFLY CLIPS,1,2010-12-07 15:33:00,5060.0,nan,Riau
563432,22988,SOLDIERS EGG CUP ,12,2011-08-16 12:12:00,1250.0,16713.0,Sumatera Utara
570871,22734,REGENCY CAKESTAND 3 TIER,1,2011-10-12 16:36:00,5790.0,nan,Nusa Tenggara Timur
580259,23322,LARGE WHITE HEART OF WICKER,6,2011-12-02 12:32:00,2950.0,13705.0,Maluku
579508,22197,POPCORN HOLDER,32,2011-11-29 16:33:00,850.0,nan,Maluku Utara
576249,22553,PLASTERS IN TIN SKULLS,1,2011-11-14 13:47:00,1650.0,17811.0,Jawa Barat
546542,85049D,BRIGHT BLUES RIBBONS ,2,2011-03-14 15:13:00,1250.0,13263.0,Papua Barat Daya
541262,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,2,2011-01-16 15:50:00,3750.0,18069.0,Papua Selatan
575516,21479,WHITE SKULL HOT WATER BOTTLE ,4,2011-11-10 10:45:00,4250.0,17340.0,Papua
565287,23275,SET OF 3 HANGING OWLS OLLIE BEAK,12,2011-09-02 11:42:00,1250.0,12483.0,Lampung
548257,22087,REGENCY CAKESTAND 3 TIER,40,2011-03-30 10:54:00,2550.0,13802.0,Papua Barat Daya
572033,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,2011-10-20 11:58:00,4150.0,14447.0,Kalimantan Selatan
543466,21071,VINTAGE BILLBOARD DRINK ME MUG,12,2011-02-08 14:34:00,1250.0,16713.0,Kalimantan Tengah
537196,21904,HOUSE WRECKING METAL SIGN ,1,2010-12-05 13:55:00,2100.0,15426.0,Papua Tengah
538207,21175,GIN + TONIC DIET METAL SIGN,2,2010-12-10 11:33:00,2100.0,12748.0,Kalimantan Selatan
568712,22776,SWEETHEART 3 TIER CAKE STAND ,1,2011-09-28 15:50:00,9950.0,17841.0,Sumatera Selatan
551200,71459,HANGING JAM JAR T-LIGHT HOLDER,1,2011-04-27 11:32:00,850.0,17069.0,Kepulauan Riau
545978,47590A,BLUE HAPPY BIRTHDAY BUNTING,1,2011-03-08 12:19:00,5450.0,13975.0,Jwa Tengah
561128,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4,2011-07-25 12:59:00,6750.0,16249.0,Sumatera Selatan
563550,22383,LUNCH BAG SUKI DESIGN ,1,2011-08-17 12:50:00,1650.0,14194.0,Papua Tengah
562712,22417,PACK OF 60 SPACEBOY CAKE CASES,1,2011-08-08 15:00:00,550.0,13016.0,Jawa Barat
536446,21156,REGENCY CAKESTAND 3 TIER,1,2010-12-01 12:15:00,1950.0,15983.0,Nusa Tenggara Barat
568536,22630,DOLLY GIRL LUNCH BOX,28,2011-09-27 14:01:00,1650.0,15061.0,Riau
552702,22501,PICNIC BASKET WICKER LARGE,1,2011-05-10 16:00:00,20790.0,nan,Kalimantan Utara
550885,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2011-04-21 11:59:00,1250.0,16185.0,Papua Tengah
563656,23319,BOX OF 6 MINI 50'S CRACKERS,6,2011-08-18 10:48:00,2490.0,15615.0,Banten
539631,21915,RED  HARMONICA IN BOX ,2,2010-12-20 15:03:00,2510.0,nan,Papua Barat Daya
568378,21967,PACK OF 12 SKULL TISSUES,72,2011-09-27 08:57:00,390.0,13035.0,Jawa Timur
567476,23244,ROUND STORAGE TIN VINTAGE LEAF,6,2011-09-20 13:19:00,1950.0,14859.0,Sumatera Barat
575039,23583,LUNCH BAG PAISLEY PARK  ,4,2011-11-08 11:53:00,1650.0,15005.0,Jambi
574550,23320,GIANT 50'S CHRISTMAS CRACKER,4,2011-11-04 15:18:00,2890.0,12484.0,Bengkulu
552726,22457,NATURAL SLATE HEART CHALKBOARD ,1,2011-05-11 10:31:00,2950.0,14920.0,Papua Barat Daya
563178,23025,DRAWER KNOB VINTAGE GLASS BALL,12,2011-08-12 14:12:00,2080.0,16011.0,Papua
579507,23513,EMBROIDERED RIBBON REEL SUSIE ,6,2011-11-29 16:32:00,2080.0,15297.0,Nusa Tenggara Barat
551414,22436,12 COLOURED PARTY BALLOONS,20,2011-04-28 13:35:00,650.0,15622.0,Sulawesi Tenggara
547892,22557,REGENCY CAKESTAND 3 TIER,1,2011-03-28 10:15:00,1650.0,12669.0,Kalimantn Barat
570222,23263,SET OF 3 WOODEN HEART DECORATIONS,2,2011-10-09 12:59:00,1250.0,13113.0,Bangka Belitung
540832,22499,WOODEN UNION JACK BUNTING,3,2011-01-11 14:42:00,8290.0,nan,Sumatera Selatan
577500,84674,FLYING PIG WATERING CAN,1,2011-11-20 12:30:00,2950.0,14052.0,Nusa Tenggara Timur
554104,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-05-22 14:03:00,3950.0,12705.0,Riau
577058,22197,POPCORN HOLDER,15,2011-11-17 14:29:00,850.0,18122.0,Jawa Timur
536856,21993,FLORAL FOLK STATIONERY SET,6,2010-12-03 10:26:00,2950.0,13370.0,Kalimantan Selatan
574481,22449,SILK PURSE BABUSHKA PINK,1,2011-11-04 12:45:00,3350.0,18022.0,Sumatera Selatan
547418,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-03-23 10:25:00,2950.0,13148.0,Kalimantan Timur
547659,22785,SQUARECUSHION COVER PINK UNION FLAG,4,2011-03-24 13:05:00,6750.0,12434.0,Papua Pegunungan
577536,22853,CAT BOWL VINTAGE CREAM,1,2011-11-20 14:14:00,3250.0,15850.0,Sulawesi Utara
554056,20963,APPLE BATH SPONGE,1,2011-05-20 15:40:00,1250.0,nan,Riau
568909,22576,SWALLOW WOODEN CHRISTMAS DECORATION,12,2011-09-29 13:38:00,850.0,16818.0,Bali
580301,22113,GREY HEART HOT WATER BOTTLE,1,2011-12-02 14:11:00,4250.0,15271.0,Riau
576909,22704,WRAP RED APPLES ,25,2011-11-17 09:49:00,420.0,12471.0,Gorontalo
570255,82484,WOOD BLACK BOARD ANT WHITE FINISH,6,2011-10-10 09:41:00,7950.0,nan,Papua Selatan
561773,22120,WELCOME  WOODEN BLOCK LETTERS,1,2011-07-29 12:41:00,9950.0,17841.0,Jawa Timur
580657,23570,TRADITIONAL PICK UP STICKS GAME ,12,2011-12-05 13:43:00,1250.0,14696.0,Bali
564757,22624,IVORY KITCHEN SCALES,1,2011-08-30 10:36:00,16630.0,nan,Sulawesi Utara
554711,22128,PARTY CONES CANDY ASSORTED,1,2011-05-26 10:41:00,1250.0,12654.0,Sulawesi Barat
570009,22866,HAND WARMER SCOTTY DOG DESIGN,12,2011-10-07 09:38:00,2100.0,nan,Lampung
546541,22704,WRAP RED APPLES ,75,2011-03-14 15:11:00,420.0,14911.0,Sulawesi Tenggara
546872,22241,GARLAND WOODEN HAPPY EASTER,2,2011-03-17 16:11:00,1250.0,14462.0,Sumatera Utara
580277,23080,RED METAL BOX TOP SECRET,1,2011-12-02 13:02:00,8250.0,nan,Banten
581219,23229,VINTAGE DONKEY TAIL GAME ,2,2011-12-08 09:28:00,7460.0,nan,Kepulauan Riau
568315,23515,EMBROIDERED RIBBON REEL DAISY ,1,2011-09-26 13:17:00,2080.0,16705.0,Sulawesi Utara
580727,22432,REGENCY CAKESTAND 3 TIER,1,2011-12-05 17:17:00,4130.0,14096.0,Jambi
544599,85129D,BEADED CRYSTAL HEART PINK SMALL,1,2011-02-21 18:15:00,2460.0,nan,Jwa Tengah
574555,23265,SET OF 3 WOODEN TREE DECORATIONS,2,2011-11-04 15:29:00,1250.0,16426.0,Dki Jakarta
543306,22444,GROW YOUR OWN PLANT IN A CAN ,1,2011-02-07 11:56:00,1250.0,16686.0,Kalimantan Tengah
555420,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,24,2011-06-03 10:29:00,850.0,13458.0,Bangka Belitung
578034,POST,POSTAGE,5,2011-11-22 13:47:00,15000.0,14646.0,Sulawesi Tengah
538349,21980,PACK OF 12 RED RETROSPOT TISSUES ,1,2010-12-10 14:59:00,850.0,nan,Kalimantan Tengah
568392,22233,JIGSAW RABBIT AND BIRDHOUSE,12,2011-09-27 10:08:00,590.0,nan,Papua
573483,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2011-10-31 11:32:00,1690.0,nan,Di Yogyakarta
563909,85014A,BLACK/BLUE POLKADOT UMBRELLA,1,2011-08-21 12:36:00,5950.0,15701.0,Sumatera Utara
